id,label
1004,ship
1005,cat
1006,cat
1007,airplane
1008,truck
1009,truck
1010,horse
1011,truck
1012,bird
1013,truck
1014,truck
1015,truck
1016,frog
1017,truck
1018,truck
1019,frog
1020,ship
1021,frog
1022,truck
1023,cat
1024,automobile
1025,cat
1026,truck
1027,truck
1028,cat
1029,truck
1030,horse
1031,horse
1032,horse
1033,cat
1034,truck
1035,truck
1036,truck
1037,truck
1038,horse
1039,horse
1040,bird
1041,truck
1042,truck
1043,cat
1044,cat
1045,truck
1046,ship
1047,cat
1048,cat
1049,truck
1050,airplane
1051,dog
1052,horse
1053,truck
1054,bird
1055,horse
1056,truck
1057,truck
1058,frog
1059,truck
1060,truck
1061,ship
1062,deer
1063,truck
1064,truck
1065,truck
1066,truck
1067,deer
1068,truck
1069,cat
1070,truck
1071,truck
1072,truck
1073,truck
1074,truck
1075,truck
1076,frog
1077,frog
1078,bird
1079,truck
1080,horse
1081,cat
1082,truck
1083,truck
1084,truck
1085,ship
1086,cat
1087,truck
1088,automobile
1089,ship
1090,airplane
1091,truck
1092,truck
1093,truck
1094,truck
1095,ship
1096,truck
1097,horse
1098,horse
1099,truck
1100,truck
1101,truck
1102,horse
1103,truck
1104,truck
1105,truck
1106,cat
1107,airplane
1108,truck
1109,truck
1110,bird
1111,truck
1112,truck
1113,truck
1114,truck
1115,truck
1116,bird
1117,truck
1118,truck
1119,cat
1120,truck
1121,cat
1122,automobile
1123,truck
1124,truck
1125,truck
1126,truck
1127,deer
1128,truck
1129,truck
1130,truck
1131,horse
1132,truck
1133,truck
1134,frog
1135,dog
1136,truck
1137,horse
1138,cat
1139,truck
1140,truck
1141,dog
1142,truck
1143,truck
1144,airplane
1145,horse
1146,frog
1147,truck
1148,truck
1149,truck
1150,truck
1151,frog
1152,truck
1153,cat
1154,truck
1155,truck
1156,horse
1157,truck
1158,truck
1159,truck
1160,ship
1161,truck
1162,bird
1163,bird
1164,horse
1165,ship
1166,automobile
1167,frog
1168,truck
1169,horse
1170,truck
1171,truck
1172,truck
1173,deer
1174,truck
1175,truck
1176,truck
1177,truck
1178,truck
1179,truck
1180,truck
1181,truck
1182,cat
1183,truck
1184,frog
1185,truck
1186,truck
1187,truck
1188,bird
1189,cat
1190,horse
1191,truck
1192,truck
1193,truck
1194,horse
1195,cat
1196,cat
1197,automobile
1198,truck
1199,bird
1200,truck
1201,truck
1202,truck
1203,truck
1204,truck
1205,truck
1206,truck
1207,horse
1208,truck
1209,truck
1210,frog
1211,truck
1212,deer
1213,deer
1214,truck
1215,ship
1216,truck
1217,horse
1218,horse
1219,ship
1220,cat
1221,truck
1222,cat
1223,truck
1224,truck
1225,truck
1226,truck
1227,truck
1228,truck
1229,truck
1230,truck
1231,truck
1232,truck
1233,truck
1234,truck
1235,truck
1236,automobile
1237,truck
1238,truck
1239,truck
1240,truck
1241,horse
1242,truck
1243,truck
1244,bird
1245,truck
1246,airplane
1247,frog
1248,horse
1249,horse
1250,automobile
1251,deer
1252,cat
1253,cat
1254,truck
1255,truck
1256,truck
1257,truck
1258,horse
1259,truck
1260,truck
1261,truck
1262,truck
1263,truck
1264,truck
1265,truck
1266,deer
1267,truck
1268,deer
1269,horse
1270,truck
1271,deer
1272,truck
1273,cat
1274,ship
1275,bird
1276,truck
1277,truck
1278,truck
1279,truck
1280,truck
1281,ship
1282,frog
1283,truck
1284,dog
1285,truck
1286,cat
1287,deer
1288,frog
1289,truck
1290,truck
1291,truck
1292,deer
1293,truck
1294,truck
1295,truck
1296,truck
1297,truck
1298,truck
1299,deer
1300,cat
1301,truck
1302,truck
1303,frog
1304,bird
1305,truck
1306,truck
1307,dog
1308,airplane
1309,horse
1310,truck
1311,truck
1312,ship
1313,truck
1314,bird
1315,truck
1316,truck
1317,truck
1318,truck
1319,truck
1320,truck
1321,deer
1322,truck
1323,truck
1324,horse
1325,truck
1326,truck
1327,horse
1328,horse
1329,truck
1330,cat
1331,truck
1332,frog
1333,truck
1334,truck
1335,truck
1336,truck
1337,cat
1338,airplane
1339,ship
1340,truck
1341,truck
1342,cat
1343,truck
1344,truck
1345,truck
1346,truck
1347,cat
1348,bird
1349,truck
1350,truck
1351,cat
1352,horse
1353,frog
1354,cat
1355,horse
1356,truck
1357,truck
1358,truck
1359,truck
1360,ship
1361,truck
1362,truck
1363,horse
1364,truck
1365,cat
1366,cat
1367,truck
1368,horse
1369,truck
1370,truck
1371,cat
1372,horse
1373,truck
1374,cat
1375,deer
1376,horse
1377,truck
1378,truck
1379,deer
1380,horse
1381,truck
1382,frog
1383,truck
1384,truck
1385,truck
1386,truck
1387,deer
1388,deer
1389,truck
1390,truck
1391,truck
1392,frog
1393,truck
1394,bird
1395,truck
1396,truck
1397,frog
1398,airplane
1399,airplane
1400,deer
1401,truck
1402,truck
1403,ship
1404,truck
1405,automobile
1406,frog
1407,deer
1408,dog
1409,truck
1410,truck
1411,truck
1412,truck
1413,truck
1414,cat
1415,frog
1416,cat
1417,airplane
1418,deer
1419,truck
1420,cat
1421,truck
1422,cat
1423,horse
1424,truck
1425,bird
1426,frog
1427,horse
1428,truck
1429,frog
1430,truck
1431,cat
1432,truck
1433,truck
1434,horse
1435,deer
1436,truck
1437,frog
1438,truck
1439,truck
1440,truck
1441,truck
1442,truck
1443,frog
1444,cat
1445,frog
1446,truck
1447,truck
1448,horse
1449,frog
1450,truck
1451,truck
1452,truck
1453,truck
1454,bird
1455,bird
1456,truck
1457,truck
1458,deer
1459,truck
1460,truck
1461,truck
1462,truck
1463,horse
1464,cat
1465,ship
1466,truck
1467,truck
1468,cat
1469,cat
1470,truck
1471,dog
1472,deer
1473,cat
1474,horse
1475,automobile
1476,truck
1477,deer
1478,frog
1479,truck
1480,frog
1481,frog
1482,horse
1483,truck
1484,horse
1485,frog
1486,automobile
1487,truck
1488,truck
1489,horse
1490,truck
1491,bird
1492,horse
1493,frog
1494,cat
1495,frog
1496,horse
1497,cat
1498,truck
1499,cat
1500,truck
1501,truck
1502,frog
1503,frog
1504,cat
1505,truck
1506,frog
1507,truck
1508,truck
1509,truck
1510,truck
1511,deer
1512,frog
1513,deer
1514,cat
1515,cat
1516,truck
1517,truck
1518,airplane
1519,truck
1520,truck
1521,truck
1522,truck
1523,ship
1524,truck
1525,truck
1526,truck
1527,horse
1528,deer
1529,cat
1530,horse
1531,truck
1532,cat
1533,truck
1534,truck
1535,cat
1536,airplane
1537,truck
1538,truck
1539,frog
1540,horse
1541,airplane
1542,cat
1543,truck
1544,deer
1545,truck
1546,automobile
1547,deer
1548,dog
1549,deer
1550,truck
1551,bird
1552,truck
1553,frog
1554,airplane
1555,horse
1556,horse
1557,ship
1558,ship
1559,frog
1560,cat
1561,frog
1562,airplane
1563,truck
1564,horse
1565,horse
1566,frog
1567,truck
1568,truck
1569,cat
1570,truck
1571,frog
1572,frog
1573,truck
1574,truck
1575,truck
1576,frog
1577,deer
1578,ship
1579,horse
1580,truck
1581,truck
1582,frog
1583,cat
1584,truck
1585,airplane
1586,truck
1587,bird
1588,truck
1589,truck
1590,dog
1591,cat
1592,truck
1593,truck
1594,truck
1595,truck
1596,truck
1597,truck
1598,truck
1599,truck
1600,truck
1601,deer
1602,truck
1603,horse
1604,frog
1605,truck
1606,truck
1607,frog
1608,truck
1609,cat
1610,truck
1611,truck
1612,truck
1613,truck
1614,truck
1615,cat
1616,deer
1617,truck
1618,truck
1619,horse
1620,truck
1621,horse
1622,truck
1623,truck
1624,automobile
1625,truck
1626,cat
1627,automobile
1628,truck
1629,cat
1630,cat
1631,horse
1632,truck
1633,bird
1634,truck
1635,ship
1636,truck
1637,cat
1638,cat
1639,truck
1640,truck
1641,deer
1642,truck
1643,horse
1644,truck
1645,automobile
1646,deer
1647,horse
1648,truck
1649,automobile
1650,truck
1651,truck
1652,truck
1653,frog
1654,truck
1655,truck
1656,cat
1657,truck
1658,truck
1659,airplane
1660,truck
1661,truck
1662,automobile
1663,frog
1664,cat
1665,truck
1666,truck
1667,truck
1668,truck
1669,frog
1670,horse
1671,horse
1672,deer
1673,truck
1674,frog
1675,truck
1676,truck
1677,truck
1678,frog
1679,deer
1680,truck
1681,ship
1682,truck
1683,truck
1684,frog
1685,truck
1686,truck
1687,truck
1688,frog
1689,ship
1690,frog
1691,cat
1692,bird
1693,deer
1694,truck
1695,ship
1696,cat
1697,frog
1698,truck
1699,truck
1700,frog
1701,truck
1702,horse
1703,frog
1704,truck
1705,truck
1706,cat
1707,truck
1708,cat
1709,frog
1710,truck
1711,frog
1712,bird
1713,truck
1714,truck
1715,cat
1716,airplane
1717,horse
1718,truck
1719,truck
1720,truck
1721,truck
1722,truck
1723,truck
1724,truck
1725,automobile
1726,horse
1727,truck
1728,horse
1729,truck
1730,truck
1731,truck
1732,truck
1733,truck
1734,frog
1735,horse
1736,ship
1737,horse
1738,deer
1739,airplane
1740,airplane
1741,truck
1742,automobile
1743,cat
1744,cat
1745,frog
1746,truck
1747,truck
1748,truck
1749,truck
1750,truck
1751,truck
1752,truck
1753,automobile
1754,truck
1755,truck
1756,truck
1757,horse
1758,truck
1759,truck
1760,horse
1761,ship
1762,ship
1763,cat
1764,horse
1765,truck
1766,truck
1767,truck
1768,horse
1769,frog
1770,bird
1771,truck
1772,horse
1773,truck
1774,horse
1775,frog
1776,truck
1777,dog
1778,truck
1779,truck
1780,truck
1781,truck
1782,frog
1783,truck
1784,cat
1785,horse
1786,truck
1787,truck
1788,truck
1789,truck
1790,truck
1791,truck
1792,truck
1793,truck
1794,truck
1795,cat
1796,frog
1797,cat
1798,truck
1799,cat
1800,frog
1801,truck
1802,cat
1803,truck
1804,airplane
1805,truck
1806,horse
1807,truck
1808,truck
1809,ship
1810,truck
1811,deer
1812,truck
1813,horse
1814,truck
1815,dog
1816,ship
1817,truck
1818,truck
1819,cat
1820,horse
1821,truck
1822,frog
1823,automobile
1824,truck
1825,truck
1826,truck
1827,truck
1828,truck
1829,truck
1830,truck
1831,horse
1832,cat
1833,automobile
1834,truck
1835,ship
1836,truck
1837,horse
1838,deer
1839,truck
1840,truck
1841,truck
1842,cat
1843,truck
1844,truck
1845,truck
1846,truck
1847,truck
1848,horse
1849,truck
1850,truck
1851,deer
1852,truck
1853,truck
1854,truck
1855,horse
1856,horse
1857,horse
1858,truck
1859,deer
1860,truck
1861,truck
1862,truck
1863,truck
1864,truck
1865,truck
1866,cat
1867,automobile
1868,truck
1869,truck
1870,frog
1871,truck
1872,frog
1873,truck
1874,frog
1875,truck
1876,automobile
1877,truck
1878,cat
1879,truck
1880,horse
1881,truck
1882,ship
1883,frog
1884,truck
1885,truck
1886,truck
1887,horse
1888,truck
1889,truck
1890,ship
1891,truck
1892,truck
1893,truck
1894,truck
1895,bird
1896,cat
1897,cat
1898,cat
1899,truck
1900,truck
1901,truck
1902,truck
1903,truck
1904,deer
1905,truck
1906,ship
1907,truck
1908,ship
1909,truck
1910,truck
1911,truck
1912,horse
1913,truck
1914,truck
1915,truck
1916,horse
1917,truck
1918,ship
1919,ship
1920,deer
1921,deer
1922,truck
1923,cat
1924,deer
1925,horse
1926,deer
1927,truck
1928,cat
1929,bird
1930,cat
1931,ship
1932,bird
1933,truck
1934,truck
1935,truck
1936,truck
1937,frog
1938,truck
1939,frog
1940,truck
1941,automobile
1942,frog
1943,truck
1944,truck
1945,truck
1946,ship
1947,ship
1948,horse
1949,frog
1950,truck
1951,truck
1952,horse
1953,truck
1954,truck
1955,truck
1956,truck
1957,ship
1958,truck
1959,truck
1960,cat
1961,truck
1962,horse
1963,truck
1964,truck
1965,truck
1966,truck
1967,truck
1968,truck
1969,truck
1970,airplane
1971,truck
1972,truck
1973,truck
1974,truck
1975,truck
1976,cat
1977,dog
1978,truck
1979,truck
1980,horse
1981,truck
1982,cat
1983,cat
1984,deer
1985,truck
1986,cat
1987,horse
1988,bird
1989,truck
1990,ship
1991,truck
1992,truck
1993,horse
1994,truck
1995,cat
1996,truck
1997,truck
1998,horse
1999,truck
2000,automobile
2001,truck
2002,truck
2003,truck
2004,horse
2005,truck
2006,horse
2007,deer
2008,horse
2009,truck
2010,truck
2011,truck
2012,cat
2013,deer
2014,frog
2015,dog
2016,truck
2017,truck
2018,airplane
2019,cat
2020,cat
2021,frog
2022,frog
2023,truck
2024,truck
2025,frog
2026,truck
2027,deer
2028,horse
2029,airplane
2030,cat
2031,horse
2032,truck
2033,airplane
2034,deer
2035,truck
2036,deer
2037,ship
2038,truck
2039,truck
2040,truck
2041,truck
2042,cat
2043,cat
2044,cat
2045,truck
2046,truck
2047,truck
2048,truck
2049,truck
2050,truck
2051,truck
2052,dog
2053,truck
2054,truck
2055,truck
2056,truck
2057,truck
2058,deer
2059,horse
2060,horse
2061,ship
2062,truck
2063,truck
2064,bird
2065,truck
2066,truck
2067,automobile
2068,truck
2069,cat
2070,frog
2071,truck
2072,ship
2073,truck
2074,truck
2075,truck
2076,frog
2077,deer
2078,airplane
2079,cat
2080,truck
2081,dog
2082,dog
2083,truck
2084,dog
2085,horse
2086,truck
2087,cat
2088,truck
2089,truck
2090,frog
2091,deer
2092,truck
2093,horse
2094,truck
2095,truck
2096,truck
2097,horse
2098,truck
2099,bird
2100,truck
2101,truck
2102,horse
2103,truck
2104,truck
2105,truck
2106,frog
2107,bird
2108,truck
2109,truck
2110,truck
2111,truck
2112,cat
2113,truck
2114,automobile
2115,truck
2116,automobile
2117,cat
2118,truck
2119,frog
2120,frog
2121,truck
2122,truck
2123,cat
2124,frog
2125,automobile
2126,truck
2127,truck
2128,bird
2129,truck
2130,truck
2131,airplane
2132,cat
2133,truck
2134,frog
2135,horse
2136,dog
2137,truck
2138,truck
2139,truck
2140,horse
2141,frog
2142,truck
2143,truck
2144,truck
2145,truck
2146,truck
2147,truck
2148,truck
2149,truck
2150,ship
2151,truck
2152,truck
2153,horse
2154,horse
2155,cat
2156,truck
2157,truck
2158,bird
2159,truck
2160,cat
2161,truck
2162,cat
2163,truck
2164,truck
2165,deer
2166,truck
2167,truck
2168,truck
2169,cat
2170,truck
2171,deer
2172,deer
2173,horse
2174,truck
2175,truck
2176,horse
2177,truck
2178,cat
2179,truck
2180,frog
2181,truck
2182,horse
2183,truck
2184,ship
2185,frog
2186,cat
2187,cat
2188,horse
2189,automobile
2190,truck
2191,truck
2192,truck
2193,truck
2194,deer
2195,cat
2196,automobile
2197,truck
2198,deer
2199,deer
2200,truck
2201,deer
2202,cat
2203,truck
2204,ship
2205,horse
2206,cat
2207,truck
2208,truck
2209,bird
2210,truck
2211,cat
2212,horse
2213,truck
2214,truck
2215,truck
2216,truck
2217,horse
2218,ship
2219,horse
2220,deer
2221,truck
2222,truck
2223,deer
2224,truck
2225,cat
2226,truck
2227,cat
2228,frog
2229,horse
2230,horse
2231,truck
2232,truck
2233,truck
2234,ship
2235,bird
2236,deer
2237,truck
2238,truck
2239,truck
2240,truck
2241,frog
2242,truck
2243,truck
2244,truck
2245,deer
2246,horse
2247,truck
2248,frog
2249,frog
2250,truck
2251,truck
2252,truck
2253,truck
2254,truck
2255,truck
2256,frog
2257,cat
2258,truck
2259,ship
2260,truck
2261,ship
2262,ship
2263,truck
2264,truck
2265,bird
2266,bird
2267,horse
2268,frog
2269,truck
2270,truck
2271,truck
2272,frog
2273,truck
2274,cat
2275,truck
2276,truck
2277,truck
2278,cat
2279,cat
2280,truck
2281,truck
2282,horse
2283,truck
2284,truck
2285,horse
2286,deer
2287,cat
2288,truck
2289,ship
2290,horse
2291,horse
2292,truck
2293,truck
2294,frog
2295,cat
2296,truck
2297,deer
2298,frog
2299,cat
2300,truck
2301,truck
2302,truck
2303,truck
2304,airplane
2305,ship
2306,bird
2307,truck
2308,horse
2309,horse
2310,horse
2311,horse
2312,truck
2313,horse
2314,cat
2315,cat
2316,truck
2317,truck
2318,truck
2319,deer
2320,ship
2321,truck
2322,horse
2323,truck
2324,truck
2325,truck
2326,deer
2327,automobile
2328,truck
2329,truck
2330,cat
2331,deer
2332,truck
2333,truck
2334,automobile
2335,airplane
2336,truck
2337,truck
2338,truck
2339,bird
2340,truck
2341,ship
2342,truck
2343,bird
2344,frog
2345,airplane
2346,truck
2347,automobile
2348,horse
2349,truck
2350,truck
2351,truck
2352,ship
2353,cat
2354,deer
2355,truck
2356,truck
2357,horse
2358,horse
2359,cat
2360,truck
2361,horse
2362,truck
2363,cat
2364,truck
2365,truck
2366,truck
2367,frog
2368,truck
2369,horse
2370,dog
2371,truck
2372,ship
2373,ship
2374,dog
2375,truck
2376,horse
2377,truck
2378,deer
2379,truck
2380,airplane
2381,truck
2382,truck
2383,cat
2384,truck
2385,frog
2386,ship
2387,truck
2388,deer
2389,horse
2390,cat
2391,cat
2392,truck
2393,truck
2394,truck
2395,deer
2396,ship
2397,truck
2398,frog
2399,truck
2400,cat
2401,truck
2402,horse
2403,truck
2404,cat
2405,horse
2406,horse
2407,truck
2408,truck
2409,truck
2410,truck
2411,truck
2412,ship
2413,truck
2414,truck
2415,truck
2416,truck
2417,frog
2418,truck
2419,horse
2420,truck
2421,horse
2422,truck
2423,truck
2424,truck
2425,truck
2426,cat
2427,automobile
2428,truck
2429,horse
2430,truck
2431,truck
2432,truck
2433,truck
2434,truck
2435,horse
2436,truck
2437,truck
2438,truck
2439,truck
2440,truck
2441,ship
2442,truck
2443,truck
2444,horse
2445,ship
2446,truck
2447,horse
2448,truck
2449,frog
2450,truck
2451,cat
2452,truck
2453,bird
2454,truck
2455,deer
2456,truck
2457,truck
2458,truck
2459,ship
2460,horse
2461,ship
2462,truck
2463,airplane
2464,deer
2465,horse
2466,truck
2467,truck
2468,truck
2469,ship
2470,truck
2471,frog
2472,cat
2473,truck
2474,truck
2475,truck
2476,bird
2477,dog
2478,deer
2479,deer
2480,truck
